Quote_Id,Quote_Date,Quote_Flag,Field_Info1,Field_Info2,Field_Info3,Field_Info4,Coverage_Info1,Coverage_Info2,Coverage_Info3,Sales_Info1,Sales_Info2,Sales_Info3,Sales_Info4,Sales_Info5,Personal_Info1,Personal_Info2,Personal_Info3,Personal_Info4,Personal_Info5,Property_Info1,Property_Info2,Property_Info3,Property_Info4,Property_Info5,Geographic_Info1,Geographic_Info2,Geographic_Info3,Geographic_Info4,Geographic_Info5
218506,25/04/2013,0,B,0.9403,965,N,16,22,D,0,5,15,Q,10665,N,4,ZA,0,2,N,0,O,1,23,2,4,-1,N,CA
219255,22/04/2014,1,F,1.0006,548,N,3,22,E,1,3,20,P,60838,N,5,XI,0,,N,0,R,1,14,4,19,-1,N,NJ
219490,4/06/2014,0,F,1.0006,548,N,11,22,E,1,5,11,P,17459,N,6,YE,0,,Y,0,R,1,21,4,17,-1,N,NJ
219783,20/03/2014,0,B,0.9153,935,N,3,22,E,1,3,20,Q,45504,N,5,ZA,0,2,N,0,D,1,3,2,9,-1,N,CA
219833,3/09/2014,0,J,0.8928,"1,113",N,5,22,K,1,5,11,T,57512,N,5,YH,0,,N,0,I,1,10,18,4,-1,N,TX
219976,7/06/2013,0,J,0.9691,"1,165",N,9,22,G,1,4,22,V,65573,N,6,XR,0,,N,0,S,1,8,24,12,-1,N,TX
220082,23/03/2013,0,B,0.9403,965,N,3,22,E,1,3,15,R,19717,N,5,ZA,0,2,N,0,O,1,3,2,4,-1,N,CA
220193,14/11/2013,0,F,0.9919,564,N,8,22,E,0,5,20,Q,56596,N,-1,ZT,0,,N,0,I,0,4,4,20,-1,N,NJ
220420,20/06/2013,0,B,0.9403,965,N,6,22,D,0,5,17,T,39956,N,5,ZA,0,2,Y,0,S,1,20,2,12,-1,N,CA
220485,2/03/2014,0,J,0.8922,"1,113",N,4,2,F,1,3,20,M,42156,N,-1,YH,0,,N,0,J,1,3,25,10,-1,N,TX
220587,5/11/2013,0,E,0.9482,"1,480",N,11,22,F,1,5,7,P,13848,N,24,ZA,0,2,N,0,Q,0,17,9,25,-1,N,IL
220850,21/07/2014,0,F,1.0006,548,N,10,22,E,1,5,11,K,29989,N,11,XW,0,,N,0,R,0,20,4,20,-1,N,NJ
221004,10/04/2013,0,J,0.9769,"1,165",N,6,22,G,1,3,15,T,59330,N,6,XB,0,,N,0,J,1,11,19,4,-1,N,TX
221054,24/02/2014,0,F,0.9685,548,N,20,22,E,0,5,11,K,2197,N,6,XD,0,,Y,0,R,1,20,4,21,-1,N,NJ
221551,26/11/2013,1,E,0.9482,"1,480",N,25,25,A,1,4,7,Q,43121,N,18,ZT,0,2,Y,0,J,1,22,9,25,-1,N,IL
221760,28/02/2014,0,B,0.9403,935,N,4,22,D,1,5,20,Q,52415,N,5,ZA,0,2,N,0,O,0,16,2,11,25,N,CA
221851,19/05/2013,0,B,0.9403,965,N,12,22,D,1,5,15,M,57521,N,8,ZA,0,2,N,0,R,0,24,2,9,-1,N,CA
221992,4/03/2014,0,B,0.9153,935,N,16,22,D,0,5,24,P,45049,N,-1,ZA,0,2,N,0,O,1,21,2,13,-1,N,CA
222049,15/03/2013,0,F,0.8945,564,N,13,22,E,1,3,14,V,54280,N,23,XR,0,,Y,0,R,1,17,4,17,-1,N,NJ
222641,28/10/2014,0,J,0.8793,"1,113",N,4,22,F,1,5,11,P,11274,N,4,ZW,0,,Y,0,I,1,3,13,8,-1,N,TX
223048,9/04/2015,0,B,0.9153,935,N,6,22,D,1,5,11,Q,29988,N,10,ZA,0,2,N,0,I,0,16,2,9,-1,N,CA
223353,17/03/2014,0,B,0.9153,935,N,9,22,D,0,5,20,K,54360,N,2,ZA,0,2,Y,0,O,1,14,2,14,-1,N,CA
223429,14/07/2014,0,B,0.9153,935,N,8,22,D,1,2,20,K,8404,N,24,ZA,0,2,N,0,O,1,22,2,13,-1,N,CA
223510,1/04/2015,0,F,1.0101,548,N,5,22,E,1,3,20,T,52878,N,6,ZG,0,,N,0,R,1,7,4,18,-1,N,NJ
223520,5/12/2014,1,J,0.887,"1,113",N,2,22,F,0,4,11,P,24630,N,9,ZR,0,,N,0,J,1,1,14,7,25,N,TX
223593,21/04/2015,1,F,1.0101,548,N,8,22,E,1,3,20,T,33312,N,5,XM,0,,N,0,R,1,20,4,21,-1,N,NJ
223767,3/01/2015,1,K,0.887,"1,113",Y,5,22,K,1,3,11,M,30617,N,8,XS,0,,N,0,J,1,5,24,15,-1,N,TX
224131,14/05/2013,0,J,0.9691,"1,165",N,22,22,G,1,5,1,P,34677,N,23,ZA,0,2,Y,0,J,0,19,19,4,-1,N,TX
224561,3/03/2014,0,E,0.9392,"1,487",N,3,25,K,1,4,22,K,59641,N,6,ZH,0,,N,0,N,1,5,10,24,-1,Y,IL
224641,7/10/2014,1,F,1.0006,548,N,4,25,E,1,4,11,P,39103,N,11,YF,0,,N,0,D,0,14,4,21,-1,N,NJ
224674,14/05/2013,0,B,0.9403,965,N,10,22,E,1,3,15,P,48604,N,5,ZA,0,2,N,0,O,1,18,2,11,-1,N,CA
224992,14/01/2014,0,F,0.9838,548,N,11,22,E,0,5,20,P,675,N,3,ZN,0,,N,0,D,1,15,4,17,-1,N,NJ
225063,4/05/2015,0,B,0.9153,935,N,11,22,E,1,3,20,K,40060,N,-1,ZA,0,2,N,0,O,1,17,2,4,-1,N,CA
225338,22/10/2013,0,B,0.9403,965,N,6,22,D,0,5,20,R,51028,N,8,ZA,0,2,N,0,O,1,19,2,7,-1,N,CA
225368,11/05/2015,0,K,0.887,"1,113",Y,8,22,A,0,4,22,K,15134,N,25,YH,0,,N,0,I,1,6,25,11,-1,N,TX
225637,7/06/2013,0,F,0.9919,564,N,6,22,E,1,5,1,V,61193,N,6,XO,0,,N,0,R,1,14,4,19,-1,N,NJ
225748,2/01/2015,0,C,0.9108,"1,487",Y,10,22,F,1,5,11,V,47938,N,-1,XJ,0,,N,0,D,1,13,10,23,-1,N,IL
225966,26/02/2014,1,B,0.9403,935,N,14,25,K,1,4,11,K,43031,N,5,ZA,0,2,Y,0,O,1,21,2,13,-1,N,CA
225977,15/08/2013,0,J,0.9691,"1,165",N,4,22,F,0,5,4,Q,26332,N,-1,ZA,0,2,N,0,S,0,2,24,11,-1,N,TX
226019,15/05/2015,0,B,0.9153,935,N,10,22,K,0,3,11,V,35989,N,5,ZA,0,2,N,0,D,0,22,2,4,-1,N,CA
226047,17/04/2014,0,B,0.9153,935,N,15,22,D,0,5,20,Q,35639,N,14,ZA,0,2,N,0,O,0,19,2,12,-1,N,CA
226313,6/06/2013,1,F,0.9919,564,N,7,25,J,1,4,1,Q,19654,N,4,ZR,0,,Y,0,R,1,18,4,19,-1,N,NJ
226373,31/07/2013,0,J,0.9691,"1,165",N,7,22,G,1,5,4,T,18090,N,-1,ZA,0,2,N,0,J,0,3,24,12,-1,N,TX
226727,20/08/2014,0,J,0.8928,"1,113",N,14,25,F,1,5,11,T,5036,N,5,XD,0,,N,0,J,1,22,18,4,-1,N,TX
226930,10/12/2013,0,F,0.9838,564,N,15,25,E,0,5,20,P,40793,N,5,ZR,0,,N,0,R,1,18,4,21,-1,N,NJ
227007,21/10/2013,0,E,0.9482,"1,480",N,17,22,A,1,2,20,K,47955,N,12,XB,0,,N,0,O,1,22,9,25,-1,N,IL
227488,15/08/2013,1,B,0.9403,965,N,14,22,K,0,3,21,Q,10328,N,4,ZA,0,2,Y,0,R,1,25,2,13,-1,N,CA
227662,8/07/2014,0,F,1.0006,548,N,9,25,E,1,5,11,P,11262,N,6,YF,0,,N,0,R,1,14,4,18,-1,N,NJ
227792,22/01/2014,1,F,0.9838,548,N,24,22,E,1,3,20,V,41874,N,5,XE,0,2,N,0,D,1,25,4,22,-1,N,NJ
227923,14/10/2014,1,F,1.0006,548,N,7,25,E,1,3,20,P,24229,N,6,ZU,0,,N,0,R,1,19,4,22,-1,N,NJ
228003,28/02/2013,0,B,0.9403,965,N,9,22,E,1,3,14,Q,42740,N,19,ZA,0,2,N,0,O,1,9,2,4,-1,N,CA
228352,5/08/2013,1,F,0.9919,564,N,2,22,E,1,3,21,Q,16819,N,5,XD,0,,N,0,R,1,11,4,21,-1,N,NJ
228485,14/09/2014,0,J,0.8928,"1,113",N,6,22,G,1,5,11,M,49253,N,22,ZF,0,,N,0,J,1,5,13,8,-1,N,TX
228489,17/06/2013,0,B,0.9403,965,N,4,22,D,1,5,1,K,66608,N,-1,ZA,0,2,N,0,D,1,14,2,8,-1,N,CA
228509,26/08/2014,0,J,0.8928,"1,113",N,6,22,F,1,5,11,P,21884,N,-1,ZA,0,2,N,0,S,0,15,14,7,-1,N,TX
228793,5/09/2013,1,B,0.9403,965,N,11,22,K,1,3,21,R,41093,N,5,ZA,0,2,Y,0,S,1,18,2,4,-1,N,CA
228844,7/03/2013,1,F,0.8945,564,N,9,22,E,1,3,14,R,20987,N,18,XB,0,1,Y,0,R,1,17,4,18,-1,N,NJ
229002,14/01/2013,0,B,0.9219,965,N,9,2,E,1,2,14,K,42069,N,7,ZA,0,2,N,0,O,1,23,2,4,-1,N,CA
229453,9/07/2013,1,F,0.9919,564,N,6,22,K,1,3,17,P,33525,N,5,ZN,0,2,N,0,R,1,7,4,20,-1,N,NJ
229875,25/02/2013,0,F,0.9023,564,N,5,22,K,1,5,23,T,7686,N,-1,XQ,0,,N,0,D,1,10,5,21,-1,N,NJ
229981,15/07/2014,0,B,0.9153,935,N,10,22,D,1,5,11,P,26771,N,12,ZA,0,2,N,0,O,0,20,2,4,-1,N,CA
230465,16/07/2014,0,J,0.8928,"1,113",N,7,22,G,1,5,11,T,44777,N,22,ZA,0,2,Y,0,D,0,8,24,15,-1,N,TX
230673,16/07/2013,0,B,0.9403,965,N,3,22,D,0,5,17,P,41465,N,11,ZA,0,2,N,0,R,0,17,2,7,-1,N,CA
230715,26/09/2013,0,B,0.9403,965,N,19,22,D,1,5,4,Q,41778,N,23,ZA,0,2,N,0,Q,0,24,2,10,-1,N,CA
230808,10/01/2013,0,F,0.9223,564,N,10,22,E,1,5,23,Q,10043,N,7,XM,0,,N,0,R,1,15,4,19,-1,N,NJ
231181,4/04/2013,0,J,0.9769,"1,165",N,6,2,F,1,5,23,Q,21453,N,11,XJ,0,,N,0,D,1,3,14,6,-1,N,TX
231281,25/08/2013,0,F,0.9919,564,N,11,22,E,1,3,21,P,61766,N,-1,XJ,0,,N,0,D,1,23,4,21,-1,N,NJ
231431,21/07/2014,0,B,0.9153,935,N,4,22,D,0,5,11,K,22963,N,-1,ZA,0,2,N,0,R,0,21,2,7,-1,N,CA
231458,15/04/2013,1,F,0.9313,564,N,6,22,G,1,3,15,K,12984,N,7,XC,0,,N,0,R,1,6,4,16,-1,N,NJ
231700,23/11/2014,1,B,0.9153,935,N,6,22,D,0,5,11,M,51329,N,5,ZA,0,2,N,0,O,1,11,2,11,25,N,CA
231799,9/10/2013,0,B,0.9403,965,N,7,22,D,1,5,20,T,56975,N,6,ZA,0,2,N,0,O,1,20,1,15,-1,N,CA
232066,20/04/2015,0,C,0.8746,"1,487",Y,11,22,A,1,2,20,K,7425,N,18,XC,0,,N,0,R,1,14,9,25,-1,N,IL
232169,23/07/2013,0,B,0.9403,965,N,8,25,D,0,5,1,P,24587,N,-1,ZA,0,2,N,0,O,0,24,2,9,-1,N,CA
232465,17/07/2013,0,F,0.9919,564,N,7,22,E,1,3,17,T,45140,N,5,ZG,0,,N,0,J,1,14,4,19,-1,N,NJ
232466,23/05/2014,1,F,1.0006,548,N,5,22,E,1,3,20,V,58680,N,6,XD,0,,N,0,R,1,18,4,20,-1,N,NJ
232679,5/07/2014,1,B,0.9153,935,N,9,25,E,1,4,11,R,46499,N,3,ZA,0,2,N,0,O,1,25,1,6,-1,N,CA
232807,22/05/2014,1,B,0.9153,935,N,6,25,J,1,4,11,T,32727,N,5,ZA,0,2,Y,0,O,1,15,2,12,-1,N,CA
232928,21/03/2014,0,F,0.9566,548,N,13,22,E,1,5,11,V,34655,N,5,XR,0,,N,0,R,1,19,4,19,-1,N,NJ
233289,20/07/2014,1,F,1.0006,548,N,3,2,I,1,5,11,M,10927,N,25,XX,0,,N,0,N,0,6,4,19,-1,N,NJ
233290,10/02/2015,0,C,0.9108,"1,487",Y,5,22,K,0,4,11,P,61872,N,7,ZE,0,,N,0,R,1,1,10,25,-1,N,IL
233499,21/06/2013,0,B,0.9403,965,N,9,25,J,1,4,1,V,48997,N,7,ZA,0,2,N,0,O,0,5,2,11,-1,N,CA
234666,3/03/2014,0,B,0.9153,935,N,7,22,E,1,3,20,K,66080,N,6,ZA,0,2,N,0,A,0,18,2,10,-1,N,CA
234824,18/02/2015,1,F,0.9893,548,N,6,22,E,1,3,20,T,32041,N,11,XJ,0,,N,0,R,1,19,4,22,-1,N,NJ
235283,3/01/2015,0,J,0.887,"1,113",N,13,22,G,1,5,11,R,58821,N,-1,XO,0,,N,0,S,1,13,23,4,-1,N,TX
235359,13/11/2014,0,B,0.9153,935,N,7,22,E,0,3,20,Q,38373,N,6,ZA,0,2,N,0,A,1,19,2,12,-1,N,CA
235626,30/06/2013,0,J,0.9691,"1,165",N,6,22,G,1,5,1,M,26814,N,6,ZA,0,2,N,0,J,0,2,25,11,-1,N,TX
235815,26/11/2013,0,B,0.9403,965,N,4,22,D,1,5,7,P,411,N,15,ZA,0,2,N,0,O,0,6,2,4,-1,N,CA
235869,1/04/2015,0,K,0.887,"1,113",Y,4,22,F,0,5,11,T,17255,N,13,ZA,0,2,N,0,J,0,1,13,6,-1,N,TX
235962,11/06/2014,0,E,0.9392,"1,487",N,1,2,K,1,4,11,T,65250,N,-1,YH,0,,N,0,J,1,2,11,23,-1,N,IL
236146,2/03/2014,0,F,0.9566,548,N,25,22,E,1,5,20,K,23720,N,8,ZW,0,,Y,0,S,0,19,4,18,-1,N,NJ
236325,3/09/2013,0,F,0.9919,564,N,6,22,E,1,3,21,P,21209,N,7,XB,0,,Y,0,R,0,12,4,19,-1,N,NJ
236443,3/12/2013,0,B,0.9403,965,N,6,22,D,0,5,7,K,1303,N,-1,ZA,0,2,N,0,D,0,19,2,11,-1,N,CA
237002,12/03/2015,1,B,0.9153,935,N,17,22,E,1,3,20,Q,5792,N,5,ZA,0,2,N,0,I,1,24,2,4,-1,N,CA
237566,5/03/2014,0,F,0.9566,548,N,11,22,E,0,3,20,T,17471,N,-1,XR,0,,N,0,R,1,21,4,22,-1,N,NJ
237899,30/01/2014,0,B,0.9403,935,N,14,22,D,0,5,7,Q,16320,N,5,ZA,0,2,N,0,O,0,22,2,11,-1,N,CA
237908,19/01/2014,0,E,0.9472,"1,487",N,7,22,A,1,5,7,K,11381,N,-1,XS,0,,N,0,N,1,8,8,23,-1,N,IL
238263,1/02/2014,0,B,0.9403,935,N,5,22,D,0,5,24,R,62325,N,4,ZA,0,2,N,0,I,0,18,2,11,-1,N,CA
238284,11/05/2015,0,B,0.9153,935,N,25,22,D,1,5,11,M,39607,N,-1,ZA,0,2,N,0,D,0,25,1,9,-1,N,CA
238366,16/01/2013,1,F,0.9223,564,N,3,22,A,1,2,14,T,19379,N,9,ZN,0,,N,0,R,1,9,4,19,-1,N,NJ
238629,14/06/2013,0,B,0.9403,965,N,4,22,D,1,3,17,V,25215,N,-1,ZA,0,2,N,0,O,0,16,2,4,-1,N,CA
238719,24/02/2013,0,F,0.9023,564,N,15,22,K,0,5,23,M,35867,N,5,XR,0,,N,0,A,1,16,4,22,-1,N,NJ
239125,12/11/2013,0,B,0.9403,965,N,8,22,J,0,4,7,P,8895,N,7,ZA,0,2,N,0,O,1,22,2,10,-1,N,CA
239252,22/07/2014,0,E,0.9392,"1,487",N,8,22,F,1,5,11,Q,38020,N,12,ZA,0,2,N,0,R,0,8,9,24,-1,N,IL
240265,30/01/2014,0,J,0.8922,"1,113",N,3,22,K,1,5,20,P,58537,N,4,XM,0,,N,0,O,0,3,7,4,-1,N,TX
240677,19/08/2013,1,J,0.9691,"1,165",N,7,22,G,0,3,21,P,21621,N,6,XI,0,,N,0,J,0,5,15,4,-1,N,TX
240790,13/08/2013,0,F,0.9919,564,N,7,22,E,1,5,4,P,1,N,7,XM,0,,N,0,R,1,15,4,20,-1,N,NJ
240865,3/03/2014,1,B,0.9153,935,N,18,25,D,1,5,20,K,44180,N,7,ZA,0,2,N,0,O,1,21,2,4,-1,N,CA
240971,22/08/2013,0,B,0.9403,965,N,4,22,D,1,5,21,K,53842,N,4,ZA,0,2,N,0,O,0,15,2,13,-1,N,CA
241015,15/04/2014,1,F,1.0006,548,N,5,22,E,0,4,10,T,51372,N,1,XX,0,2,N,0,N,1,7,4,20,-1,N,NJ
241065,16/04/2014,0,B,0.9153,935,N,13,22,D,0,5,11,P,56233,N,9,ZA,0,2,N,0,O,1,19,2,4,-1,N,CA
241182,3/11/2013,1,J,0.9258,"1,165",N,12,22,G,1,5,7,T,36414,N,6,XX,0,,N,0,J,1,12,14,5,-1,N,TX
241251,17/10/2013,0,J,0.9497,"1,165",N,17,25,G,1,2,3,V,30476,N,-1,ZF,0,,N,0,O,1,20,13,8,-1,N,TX
241584,6/02/2013,0,E,0.9368,"1,480",N,1,22,K,1,5,23,K,26517,N,18,ZA,0,2,N,0,E,0,1,9,23,-1,N,IL
241845,23/01/2014,0,F,0.9838,548,N,2,22,E,1,5,20,Q,18583,N,6,XO,0,,N,0,R,1,3,4,18,-1,N,NJ
241979,11/12/2014,0,B,0.9153,935,N,13,22,D,1,5,11,Q,34590,N,1,ZA,0,2,N,0,O,1,12,2,6,-1,N,CA
241983,21/01/2015,0,K,0.887,"1,113",Y,1,22,K,1,5,11,T,41802,N,-1,ZT,0,,N,0,I,1,1,21,16,-1,N,TX
242448,17/10/2014,0,J,0.8793,"1,113",N,9,22,G,1,5,11,V,47524,N,5,ZA,0,2,N,0,Q,0,3,14,5,-1,N,TX
242694,16/03/2015,0,K,0.887,"1,113",Y,20,22,A,0,5,11,K,53978,N,-1,ZA,0,2,N,0,J,0,15,24,11,-1,N,TX
243228,7/06/2014,0,J,0.8928,"1,113",N,9,22,G,1,4,22,R,46828,N,6,XJ,0,,N,0,J,1,15,24,15,-1,N,TX
243549,17/01/2015,0,J,0.887,"1,113",N,9,25,G,1,4,11,R,57028,N,10,XX,0,,N,0,R,1,18,24,14,-1,N,TX
243565,9/09/2014,1,B,0.9153,935,N,1,25,E,0,4,18,P,59683,N,3,ZA,0,2,N,0,O,0,15,2,7,-1,N,CA
244027,2/04/2013,1,F,0.9313,564,N,6,22,E,1,3,15,P,52525,N,8,XH,0,,N,0,R,1,21,4,22,-1,N,NJ
244347,16/04/2014,0,F,1.0006,548,N,9,22,G,1,3,20,T,49030,N,6,XD,0,2,N,0,R,1,16,4,16,-1,N,NJ
245012,6/07/2014,0,E,0.9392,"1,487",N,6,22,F,1,5,11,M,64219,N,6,ZA,0,2,Y,0,S,0,4,11,25,-1,N,IL
245343,20/09/2013,0,B,0.9403,965,N,8,22,K,1,2,20,V,23043,N,7,ZA,0,2,N,0,O,0,23,2,9,-1,N,CA
245590,23/01/2014,1,B,0.9403,935,N,8,25,K,1,3,20,Q,8793,N,5,ZA,0,2,N,0,A,1,16,2,8,25,N,CA
245663,12/08/2013,0,B,0.9403,965,N,18,25,E,1,4,4,K,6252,N,-1,ZA,0,2,Y,0,O,1,24,2,7,-1,N,CA
246047,25/04/2013,0,E,0.9525,"1,480",N,22,25,A,0,4,23,Q,58210,N,5,YE,0,,N,0,J,1,15,9,25,-1,N,IL
246274,28/10/2014,0,J,0.8793,"1,113",N,3,22,F,1,5,11,P,34380,N,7,XR,0,,N,0,J,1,4,13,8,-1,N,TX
246662,10/07/2014,0,F,1.0006,548,N,13,22,E,1,3,20,Q,35962,Y,12,XH,0,,N,0,J,1,19,4,19,-1,N,NJ
246748,24/12/2013,0,J,0.8922,"1,165",N,8,25,G,1,4,7,P,25199,N,6,ZC,0,,N,0,S,1,10,25,10,-1,N,TX
246962,28/04/2015,0,K,0.887,"1,113",Y,3,22,K,1,5,11,P,1185,N,17,ZA,0,2,N,0,J,0,3,25,14,-1,N,TX
247016,20/05/2013,1,B,0.9403,965,N,6,25,E,1,4,1,K,16988,N,5,ZA,0,2,N,0,O,1,24,2,10,-1,N,CA
247144,20/08/2013,0,J,0.9691,"1,165",N,11,22,G,1,5,4,P,47914,N,1,YH,0,,N,0,S,1,7,14,5,-1,N,TX
247178,12/12/2014,0,F,1.0005,548,N,8,25,J,1,3,20,V,7,N,4,XJ,0,,N,0,R,1,18,4,19,-1,N,NJ
247266,23/10/2013,0,B,0.9403,965,N,10,22,D,0,5,20,R,31543,N,5,ZA,0,2,N,0,O,1,14,2,12,-1,N,CA
248157,18/03/2013,0,B,0.9403,965,N,11,22,D,1,5,23,K,28540,N,-1,ZA,0,2,N,0,O,1,15,2,13,-1,N,CA
248226,21/09/2014,0,F,1.0006,548,N,9,22,E,1,5,11,M,59092,N,6,ZR,0,,N,0,S,0,7,4,17,-1,N,NJ
248469,17/12/2013,1,F,0.9838,564,N,3,22,J,1,4,7,Q,65881,N,11,XW,0,,N,0,R,1,6,4,17,-1,N,NJ
248881,23/02/2015,0,K,0.887,"1,113",Y,22,22,G,1,5,11,K,16788,N,6,ZH,0,,N,0,Q,1,13,25,16,-1,N,TX
248953,4/09/2013,0,E,0.9489,"1,480",N,9,22,F,1,5,4,T,38305,N,20,YE,0,,N,0,R,1,10,9,25,-1,N,IL
248956,12/11/2014,0,F,1.0006,548,N,17,25,F,1,5,11,T,39083,N,-1,ZN,0,,N,0,R,1,16,4,18,-1,N,NJ
249487,29/09/2014,0,B,0.9153,935,N,2,22,D,0,5,11,K,18424,N,4,ZA,0,2,N,0,O,1,3,2,6,-1,N,CA
249522,26/09/2013,0,F,0.9919,564,N,1,22,E,0,5,4,Q,30628,N,5,YH,0,,N,0,D,1,5,4,22,-1,N,NJ
249533,8/01/2015,0,B,0.9153,935,N,25,22,D,1,5,11,Q,29535,N,6,ZA,0,2,N,0,O,1,24,2,4,25,N,CA
250440,7/07/2014,0,J,0.8928,"1,113",N,13,22,G,1,5,11,Q,21124,N,-1,ZA,0,2,N,0,S,0,8,24,14,-1,N,TX
250491,21/12/2013,0,B,0.9403,965,N,22,22,D,1,5,7,R,58855,N,5,ZA,0,2,Y,0,O,0,21,2,10,-1,N,CA
250641,20/08/2013,0,F,0.9919,564,N,12,2,E,0,5,4,P,63337,N,5,XM,0,,N,0,R,1,17,4,19,-1,N,NJ
250839,7/07/2013,0,B,0.9403,965,N,7,25,D,0,5,1,M,63820,N,6,ZA,0,2,N,0,D,1,21,2,11,-1,N,CA
250983,14/04/2014,1,F,1.0006,548,N,5,22,J,1,3,20,T,2418,N,8,XL,0,,N,0,R,1,13,4,19,-1,N,NJ
251139,7/03/2015,0,K,0.887,"1,113",Y,17,2,G,1,5,11,R,39843,N,19,XJ,0,,N,0,S,1,16,24,15,-1,N,TX
251457,25/10/2014,0,B,0.9153,935,N,16,2,D,0,5,11,V,39735,N,-1,ZA,0,2,N,0,J,0,23,1,6,-1,N,CA
251594,14/10/2013,0,E,0.9482,"1,480",N,2,22,K,1,5,4,K,65635,N,10,ZA,0,2,N,0,R,0,1,11,24,-1,N,IL
251860,22/10/2014,0,B,0.9153,935,N,9,25,D,0,5,11,T,27496,N,-1,ZA,0,2,N,0,D,1,25,2,10,-1,N,CA
252281,12/08/2014,0,J,0.8928,"1,113",N,3,22,F,1,4,22,P,40448,N,21,ZG,0,,N,0,J,1,6,24,14,-1,N,TX
252551,13/12/2014,0,E,0.9108,"1,487",N,4,22,K,1,4,11,T,35769,N,-1,XM,0,,N,0,S,1,6,9,25,-1,N,IL
252691,11/02/2013,0,B,0.9403,965,N,4,22,J,1,5,23,K,45705,N,6,ZA,0,2,Y,0,D,0,3,2,12,-1,N,CA
252773,7/02/2015,0,B,0.9153,935,N,19,25,K,0,4,11,R,18104,N,7,ZA,0,2,N,0,O,1,24,2,4,-1,N,CA
252856,26/08/2013,1,F,0.9919,564,N,8,22,E,1,3,21,K,49401,N,20,YH,0,,N,0,S,1,15,4,20,-1,N,NJ
252879,2/09/2014,1,E,0.9194,"1,487",N,9,25,F,1,5,11,P,112,N,7,XS,0,,N,0,N,1,8,8,23,-1,N,IL
253276,4/12/2013,0,E,0.9472,"1,480",N,6,22,F,1,5,7,T,66665,N,18,XB,0,,N,0,R,1,8,9,25,-1,N,IL
253402,7/08/2013,0,F,0.9919,564,N,10,22,E,0,5,21,T,11375,N,5,ZH,0,,N,0,D,1,23,4,22,-1,N,NJ
253948,24/10/2013,0,B,0.9403,965,N,11,22,E,1,3,20,Q,61194,N,1,ZA,0,2,N,0,O,0,17,2,4,-1,N,CA
254123,19/04/2015,0,B,0.9153,935,N,20,22,D,0,5,11,M,61843,N,-1,ZA,0,2,N,0,O,0,24,2,9,-1,N,CA
254883,27/02/2015,0,F,0.9893,548,N,8,22,E,0,4,11,V,26081,N,4,ZT,0,,N,0,K,1,15,4,19,-1,N,NJ
254969,2/04/2014,0,J,0.8922,"1,113",N,2,22,K,1,5,11,T,19896,N,13,XD,0,,N,0,S,0,2,20,16,-1,N,TX
255054,29/05/2013,1,B,0.9403,965,N,5,22,E,0,2,17,T,22973,N,6,ZA,0,2,N,0,O,0,12,2,4,-1,N,CA
255496,17/03/2015,0,F,1.0101,548,N,16,2,E,0,5,10,P,17997,N,-1,XE,0,,N,0,N,0,12,4,22,-1,N,NJ
255523,11/04/2014,0,E,0.9392,"1,487",N,15,22,A,0,2,20,V,54211,N,4,ZH,0,,N,0,R,1,16,9,24,-1,N,IL
255600,25/09/2013,1,B,0.9403,965,N,12,25,E,1,3,20,Q,54283,N,6,ZA,0,2,N,0,D,0,25,1,6,-1,N,CA
256033,17/03/2014,0,B,0.9153,935,N,3,22,D,0,5,11,M,32625,N,-1,ZA,0,2,N,0,O,1,4,2,4,25,N,CA
256071,27/06/2014,1,E,0.9392,"1,487",N,8,22,A,1,3,20,T,7743,N,7,XM,0,,N,0,R,1,10,10,24,-1,N,IL
256721,1/10/2014,0,B,0.9153,935,N,7,22,D,1,5,11,T,15656,N,-1,ZA,0,2,N,0,O,1,14,2,12,-1,N,CA
256855,20/04/2015,0,F,1.0101,548,N,12,2,K,1,3,20,K,33498,N,-1,ZN,0,,N,0,J,1,25,4,20,-1,N,NJ
256886,3/04/2013,1,E,0.9525,"1,480",N,2,22,K,0,4,23,T,7854,N,6,YE,0,,N,0,J,1,3,9,25,-1,N,IL
257050,18/08/2014,0,F,1.0006,548,N,3,22,E,1,5,11,K,5060,N,6,XX,0,,N,0,R,1,8,4,19,-1,N,NJ
257542,14/05/2013,0,J,0.9691,"1,165",N,15,22,G,1,4,1,P,38922,N,18,ZW,0,,Y,0,R,1,14,24,15,-1,N,TX
257944,20/07/2013,0,J,0.9691,"1,165",N,3,25,F,0,4,22,R,64996,N,5,ZT,0,,N,0,J,1,8,14,9,-1,N,TX
257997,7/02/2014,1,F,0.9685,548,N,9,22,E,1,5,11,V,31126,N,6,ZH,0,,Y,0,N,1,12,4,17,-1,N,NJ
258129,19/01/2015,1,B,0.9153,935,N,7,22,D,0,5,20,K,60127,N,1,ZA,0,2,N,0,R,0,8,2,13,-1,N,CA
258390,4/01/2015,0,B,0.9153,935,N,3,25,D,0,5,20,M,17231,N,5,ZA,0,2,N,0,O,1,21,2,11,-1,N,CA
258490,30/04/2013,0,F,0.9313,564,N,8,22,E,1,4,1,P,30241,N,-1,XB,0,,N,0,N,0,11,4,18,-1,N,NJ
258599,5/03/2015,1,B,0.9153,935,N,6,25,E,1,3,20,Q,14883,N,5,ZA,0,2,N,0,D,0,22,2,13,-1,N,CA
